"turno","fontes","clima","estacao","diaUtil","naMedia"
"manha","ad campaign","claro","primavera","sim","Yes"
"manha","web","claro","primavera","sim","No"
"tarde","web","claro","primavera","sim","Yes"
"tarde","web","claro","primavera","sim","Yes"
"tarde","web","claro","primavera","sim","Yes"
"tarde","facebook page","claro","primavera","sim","No"
"tarde","twitter","claro","primavera","sim","No"
"tarde","web","claro","primavera","sim","No"
"tarde","web","claro","primavera","sim","No"
"noite","ad campaign","claro","primavera","sim","No"
"noite","direct","claro","primavera","sim","No"
"noite","twitter","claro","primavera","sim","No"
"noite","ad campaign","claro","primavera","sim","No"
"noite","ad campaign","nublado","primavera","sim","No"
"noite",NA,"claro","primavera","sim","Yes"
"noite","web","garoando","primavera","sim","Yes"
"noite","web","claro","primavera","sim","Yes"
"noite","ad campaign","claro","primavera","sim","Yes"
"noite","web","nublado","primavera","sim","Yes"
"manha","direct","nublado","primavera","sim","Yes"
"manha","web","nublado","primavera","sim","No"
"manha","facebook page","nublado","primavera","sim","No"
"manha","web","garoando","primavera","sim","Yes"
"manha","web","garoando","primavera","sim","Yes"
"manha","web","nublado","primavera","sim","Yes"
"manha","twitter","nublado","primavera","sim","No"
"tarde","ad campaign","nublado","primavera","sim","Yes"
"tarde","ad campaign","nublado","primavera","sim","Yes"
"tarde","web","garoando","primavera","sim","Yes"
"tarde","web","garoando","primavera","sim","Yes"
"tarde",NA,"garoando","primavera","sim","Yes"
"tarde","twitter","nublado","primavera","sim","No"
"tarde","facebook page","nublado","primavera","sim","Yes"
"noite","direct","claro","primavera","sim","No"
"noite","ad campaign","claro","primavera","sim","No"
"noite","ad campaign","claro","primavera","sim","No"
"noite","twitter","claro","primavera","sim","No"
"noite","web","claro","primavera","nao","No"
"noite","ad campaign","claro","primavera","nao","No"
"noite","web","claro","primavera","nao","No"
"noite",NA,"claro","primavera","nao","Yes"
"noite","ad campaign","claro","primavera","nao","Yes"
"noite","ad campaign","nublado","primavera","nao","Yes"
"manha","facebook page","nublado","primavera","nao","Yes"
"manha","twitter","claro","primavera","nao","Yes"
"manha","ad campaign","claro","primavera","nao","Yes"
"manha","twitter","garoando","primavera","nao","Yes"
"manha","ad campaign","claro","primavera","nao","Yes"
"manha","web","claro","primavera","nao","No"
"manha","web","claro","primavera","nao","No"
"tarde","ad campaign","claro","primavera","nao","No"
"tarde","twitter","claro","primavera","nao","Yes"
"tarde","twitter","claro","primavera","nao","No"
"tarde","direct","claro","primavera","nao","Yes"
"tarde","web","claro","primavera","nao","Yes"
"tarde","ad campaign","claro","primavera","nao","Yes"
"tarde","ad campaign","claro","primavera","nao","Yes"
"noite","facebook page","claro","primavera","nao","No"
"noite","ad campaign","claro","primavera","nao","No"
"noite","web","claro","primavera","nao","No"
"noite","twitter","claro","primavera","nao","No"
"noite","ad campaign","claro","primavera","nao","No"
"noite","facebook page","claro","primavera","nao","Yes"
"noite","web","claro","primavera","nao","Yes"
"noite","web","claro","primavera","nao","Yes"
"noite",NA,"claro","primavera","nao","Yes"
"noite","twitter","claro","primavera","nao","Yes"
"manha","twitter","claro","primavera","nao","Yes"
"manha","web","claro","primavera","nao","Yes"
"manha","twitter","claro","primavera","nao","Yes"
"manha","web","claro","primavera","nao","Yes"
"manha","blog","claro","primavera","nao","Yes"
"manha","web","claro","primavera","nao","No"
"manha","ad campaign","claro","primavera","nao","No"
"tarde","web","claro","primavera","nao","No"
"tarde","web","claro","primavera","nao","No"
"tarde","direct","claro","primavera","nao","No"
"tarde","facebook page","claro","primavera","nao","No"
"tarde","web","claro","primavera","nao","Yes"
"tarde","web","claro","primavera","nao","Yes"
"tarde","web","claro","primavera","nao","Yes"
"noite","direct","claro","primavera","nao","No"
"noite","direct","claro","primavera","nao","No"
"noite","ad campaign","claro","primavera","nao","No"
"noite","direct","claro","primavera","nao","No"
"noite","ad campaign","claro","primavera","sim","Yes"
"noite","twitter","claro","primavera","sim","Yes"
"noite","web","claro","primavera","sim","Yes"
"noite","twitter","claro","primavera","sim","Yes"
"noite","direct","claro","primavera","sim","Yes"
"noite","ad campaign","claro","primavera","sim","Yes"
"manha","facebook page","claro","primavera","sim","Yes"
"manha","ad campaign","claro","primavera","sim","No"
"manha","ad campaign","claro","primavera","sim","No"
"manha","web","claro","primavera","sim","No"
"manha","blog","claro","primavera","sim","Yes"
"manha","web","claro","primavera","sim","Yes"
"manha","web","claro","primavera","sim","Yes"
"tarde","web","claro","primavera","sim","Yes"
"tarde","web","claro","primavera","sim","Yes"
"tarde","ad campaign","claro","primavera","sim","Yes"
"tarde","direct","claro","primavera","sim","No"
"tarde","twitter","claro","primavera","sim","No"
"tarde","ad campaign","claro","primavera","sim","No"
"tarde","web","claro","primavera","sim","No"
"noite","facebook page","claro","primavera","sim","No"
"noite","direct","claro","primavera","sim","No"
"noite","web","claro","primavera","sim","No"
"noite","direct","claro","primavera","sim","No"
"noite","twitter","claro","primavera","sim","Yes"
"noite","web","claro","primavera","sim","Yes"
"noite","web","claro","primavera","sim","Yes"
"noite","ad campaign","claro","primavera","sim","Yes"
"noite","ad campaign","claro","primavera","sim","Yes"
"noite","direct","claro","primavera","sim","Yes"
"manha","blog","claro","primavera","sim","Yes"
"manha","ad campaign","claro","primavera","sim","No"
"manha","web","claro","primavera","sim","No"
"manha","facebook page","claro","primavera","sim","No"
"manha","web","claro","primavera","sim","Yes"
"manha","twitter","claro","primavera","sim","Yes"
"manha","twitter","claro","primavera","sim","Yes"
"tarde","web","claro","primavera","sim","Yes"
"tarde","blog","claro","primavera","sim","Yes"
"tarde","facebook page","claro","primavera","sim","Yes"
"tarde","ad campaign","claro","primavera","sim","Yes"
"tarde","web","claro","primavera","sim","No"
"tarde","web","claro","primavera","sim","No"
"tarde","twitter","claro","primavera","sim","No"
"noite","ad campaign","claro","primavera","sim","No"
"noite","facebook page","claro","primavera","sim","No"
"noite","ad campaign","claro","primavera","sim","No"
"noite","ad campaign","claro","primavera","sim","No"
"noite","facebook page","claro","primavera","sim","Yes"
"noite","ad campaign","claro","primavera","sim","Yes"
"noite","web","claro","primavera","sim","Yes"
"noite","twitter","claro","primavera","sim","Yes"
"noite","web","claro","primavera","sim","Yes"
"manha","web","nublado","primavera","sim","Yes"
"manha","direct","nublado","primavera","sim","No"
"manha","twitter","nublado","primavera","sim","No"
"manha","web","garoando","primavera","sim","Yes"
"manha",NA,"garoando","primavera","sim","Yes"
"manha","web","garoando","primavera","sim","Yes"
"manha","ad campaign","garoando","primavera","sim","Yes"
"tarde","twitter","nublado","primavera","sim","Yes"
"tarde","ad campaign","nublado","primavera","sim","Yes"
"tarde","blog","nublado","primavera","sim","Yes"
"tarde","ad campaign","garoando","primavera","sim","Yes"
"tarde","ad campaign","nublado","primavera","sim","No"
"tarde","direct","garoando","primavera","sim","Yes"
"tarde","web","nublado","primavera","sim","Yes"
"noite","direct","garoando","primavera","sim","No"
"noite","twitter","garoando","primavera","sim","No"
"noite","web","garoando","primavera","sim","No"
"noite","direct","garoando","primavera","sim","No"
"noite","direct","nublado","primavera","sim","Yes"
"noite","web","garoando","primavera","sim","Yes"
"noite","web","nublado","primavera","sim","Yes"
"noite",NA,"claro","primavera","sim","Yes"
"noite","ad campaign","claro","primavera","sim","Yes"
"noite","ad campaign","claro","primavera","sim","Yes"
"manha","web","nublado","primavera","sim","Yes"
"manha","ad campaign","nublado","primavera","sim","No"
"manha","web","claro","primavera","sim","No"
"manha","ad campaign","claro","primavera","sim","No"
"manha","facebook page","claro","primavera","sim","Yes"
"manha","facebook page","claro","primavera","sim","Yes"
"manha","web","claro","primavera","sim","No"
"tarde","facebook page","claro","primavera","sim","Yes"
"tarde","ad campaign","claro","primavera","sim","Yes"
"tarde","ad campaign","claro","primavera","sim","Yes"
"tarde","ad campaign","claro","primavera","sim","No"
"tarde","blog","claro","primavera","sim","No"
"tarde",NA,"claro","primavera","sim","No"
"tarde","ad campaign","claro","primavera","sim","No"
"noite","twitter","claro","primavera","sim","No"
"noite","web","claro","primavera","sim","No"
"noite","web","claro","primavera","sim","No"
"noite","web","claro","primavera","sim","No"
"noite","web","claro","primavera","sim","No"
"noite","ad campaign","claro","primavera","sim","Yes"
"noite","web","claro","primavera","sim","Yes"
"noite","ad campaign","claro","primavera","sim","Yes"
"noite","twitter","claro","primavera","sim","Yes"
"noite","direct","claro","primavera","sim","Yes"
"manha","ad campaign","claro","primavera","sim","Yes"
"manha","facebook page","claro","primavera","sim","No"
"manha","ad campaign","claro","primavera","sim","No"
"manha","facebook page","claro","primavera","sim","No"
"manha","facebook page","claro","primavera","sim","Yes"
"manha","web","claro","primavera","sim","No"
"manha","ad campaign","claro","primavera","sim","No"
"tarde","web","claro","primavera","sim","Yes"
"tarde","web","nublado","primavera","sim","Yes"
"tarde","web","nublado","primavera","sim","Yes"
"tarde","ad campaign","garoando","primavera","sim","Yes"
"tarde","web","garoando","primavera","sim","Yes"
"tarde","direct","garoando","primavera","sim","Yes"
"tarde","direct","garoando","primavera","sim","Yes"
"noite","web","nublado","primavera","sim","No"
"noite","web","garoando","primavera","sim","No"
"noite","twitter","nublado","primavera","sim","No"
"noite","web","nublado","primavera","sim","Yes"
"noite","web","garoando","primavera","nao","Yes"
"noite","ad campaign","garoando","primavera","nao","No"
"noite","ad campaign","garoando","primavera","nao","No"
"noite","facebook page","nublado","primavera","nao","Yes"
"noite","web","nublado","primavera","nao","Yes"
"noite","facebook page","nublado","primavera","nao","Yes"
"manha","web","nublado","primavera","nao","Yes"
"manha","web","nublado","primavera","nao","Yes"
"manha","web","garoando","primavera","nao","Yes"
"manha","web","garoando","primavera","nao","Yes"
"manha","ad campaign","nublado","primavera","nao","Yes"
"manha","web","nublado","primavera","nao","No"
"manha","twitter","nublado","primavera","nao","No"
"tarde","web","claro","primavera","nao","No"
"tarde","web","nublado","primavera","nao","No"
"tarde","web","claro","primavera","nao","No"
"tarde","blog","claro","primavera","nao","No"
"tarde","direct","claro","primavera","nao","No"
"tarde","facebook page","claro","primavera","nao","No"
"tarde","web","claro","primavera","nao","Yes"
"noite","direct","claro","primavera","nao","No"
"noite","web","claro","primavera","nao","No"
"noite","blog","claro","primavera","nao","No"
"noite","facebook page","claro","primavera","nao","No"
"noite","web","nublado","primavera","nao","No"
"noite","web","nublado","primavera","nao","No"
"noite","web","nublado","primavera","nao","No"
"noite","direct","nublado","primavera","nao","Yes"
"noite","web","nublado","primavera","nao","Yes"
"noite","ad campaign","nublado","primavera","nao","Yes"
"manha","web","nublado","primavera","nao","Yes"
"manha","twitter","nublado","primavera","nao","Yes"
"manha","ad campaign","claro","primavera","nao","Yes"
"manha","web","claro","primavera","nao","Yes"
"manha","web","claro","primavera","nao","No"
"manha","ad campaign","claro","primavera","nao","No"
"manha","facebook page","claro","primavera","nao","No"
"tarde","twitter","claro","primavera","nao","No"
"tarde","web","claro","primavera","nao","No"
"tarde","web","claro","primavera","nao","No"
"tarde","direct","claro","primavera","nao","No"
"tarde","ad campaign","claro","primavera","nao","Yes"
"tarde",NA,"claro","primavera","nao","Yes"
"tarde","blog","claro","primavera","nao","Yes"
"noite","twitter","claro","primavera","nao","No"
"noite","ad campaign","claro","primavera","nao","No"
"noite","web","claro","primavera","nao","No"
"noite","web","claro","primavera","nao","Yes"
"noite","web","claro","primavera","sim","Yes"
"noite","ad campaign","claro","primavera","sim","Yes"
"noite","facebook page","claro","primavera","sim","Yes"
"noite","direct","claro","primavera","sim","Yes"
"noite","web","claro","primavera","sim","Yes"
"noite","twitter","claro","primavera","sim","Yes"
"manha","ad campaign","claro","primavera","sim","Yes"
"manha","web","claro","primavera","sim","No"
"manha","web","claro","primavera","sim","No"
"manha","facebook page","nublado","primavera","sim","No"
"manha","web","nublado","primavera","sim","Yes"
"manha","web","nublado","primavera","sim","Yes"
"manha","web","nublado","primavera","sim","Yes"
"tarde","ad campaign","nublado","primavera","sim","Yes"
"tarde","ad campaign","nublado","primavera","sim","Yes"
"tarde","web","nublado","primavera","sim","Yes"
"tarde","twitter","claro","primavera","sim","Yes"
"tarde","ad campaign","garoando","primavera","sim","No"
"tarde","web","garoando","primavera","sim","No"
"tarde","web","claro","primavera","sim","Yes"
"noite","web","claro","primavera","sim","No"
"noite","twitter","claro","primavera","sim","No"
"noite","web","claro","primavera","sim","No"
"noite","web","claro","primavera","sim","Yes"
"noite","web","claro","primavera","sim","Yes"
"noite","ad campaign","claro","primavera","sim","Yes"
"noite","direct","claro","primavera","sim","Yes"
"noite","ad campaign","claro","primavera","sim","Yes"
"noite","ad campaign","claro","primavera","sim","Yes"
"noite","web","claro","primavera","sim","Yes"
